matchday,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Goal_difference,Points_Home,HomePosition,HomeAvgPoints,AwayPosition,AwayAvgPoints,result,AvgPointDelta,Season
30.0,Kaiserslautern,Nurnberg,0,2,-2,0,12,1.1724137931034482,12,1.1724137931034482,2,0.0,1011
30.0,Hoffenheim,Ein Frankfurt,1,0,1,3,10,1.2758620689655171,10,1.2758620689655171,1,0.0,1011
30.0,FC Koln,Stuttgart,1,3,-2,0,11,1.206896551724138,11,1.206896551724138,2,0.0,1011
30.0,Hamburg,Hannover,0,0,0,1,7,1.4482758620689655,7,1.4482758620689655,X,0.0,1011
30.0,Bayern Munich,Leverkusen,5,1,4,3,4,1.793103448275862,4,1.793103448275862,1,0.0,1011
30.0,Dortmund,Freiburg,3,0,3,3,1,2.2758620689655173,1,2.2758620689655173,1,0.0,1011
31.0,Freiburg,Hannover,1,3,-2,0,8,1.3666666666666667,8,1.3666666666666667,2,0.0,1011
31.0,Stuttgart,Hamburg,3,0,3,3,14,1.1,14,1.1,1,0.0,1011
31.0,St Pauli,Werder Bremen,1,3,-2,0,17,0.9666666666666668,17,0.9666666666666668,2,0.0,1011
31.0,Schalke 04,Kaiserslautern,0,1,-1,0,10,1.3333333333333333,10,1.3333333333333333,2,0.0,1011
31.0,Leverkusen,Hoffenheim,2,1,1,3,2,2.033333333333333,2,2.033333333333333,1,0.0,1011
31.0,Ein Frankfurt,Bayern Munich,1,1,0,1,15,1.1,15,1.1,X,0.0,1011
31.0,M'gladbach,Dortmund,1,0,1,3,18,0.8666666666666667,18,0.8666666666666667,1,0.0,1011
31.0,Nurnberg,Mainz,0,0,0,1,6,1.5333333333333334,6,1.5333333333333334,X,0.0,1011
31.0,Wolfsburg,FC Koln,4,1,3,3,16,0.9666666666666668,16,0.9666666666666668,1,0.0,1011
32.0,Kaiserslautern,St Pauli,2,0,2,3,12,1.1935483870967742,12,1.1935483870967742,1,0.0,1011
32.0,Werder Bremen,Wolfsburg,0,1,-1,0,11,1.2258064516129032,11,1.2258064516129032,2,0.0,1011
32.0,Mainz,Ein Frankfurt,3,0,3,3,5,1.5806451612903225,5,1.5806451612903225,1,0.0,1011
32.0,Hoffenheim,Stuttgart,1,2,-1,0,9,1.2903225806451613,9,1.2903225806451613,2,0.0,1011
32.0,Hannover,M'gladbach,0,1,-1,0,3,1.8387096774193548,3,1.8387096774193548,2,0.0,1011
32.0,Dortmund,Nurnberg,2,0,2,3,1,2.225806451612903,1,2.225806451612903,1,0.0,1011
32.0,FC Koln,Leverkusen,2,0,2,3,14,1.1290322580645162,14,1.1290322580645162,1,0.0,1011
32.0,Bayern Munich,Schalke 04,4,1,3,3,4,1.8064516129032255,4,1.8064516129032255,1,0.0,1011
32.0,Hamburg,Freiburg,0,2,-2,0,7,1.3870967741935485,7,1.3870967741935485,2,0.0,1011
33.0,Ein Frankfurt,FC Koln,0,2,-2,0,16,1.0625,16,1.0625,2,0.0,1011
33.0,Leverkusen,Hamburg,1,1,0,1,2,2.0,2,2.0,X,0.0,1011
33.0,M'gladbach,Freiburg,2,0,2,3,17,1.0,17,1.0,1,0.0,1011
33.0,Nurnberg,Hoffenheim,1,2,-1,0,6,1.46875,6,1.46875,2,0.0,1011
33.0,Schalke 04,Mainz,1,3,-2,0,10,1.25,10,1.25,2,0.0,1011
33.0,St Pauli,Bayern Munich,1,8,-7,0,18,0.90625,18,0.90625,2,0.0,1011
33.0,Stuttgart,Hannover,2,1,1,3,12,1.21875,12,1.21875,1,0.0,1011
33.0,Werder Bremen,Dortmund,2,0,2,3,13,1.1875,13,1.1875,1,0.0,1011
33.0,Wolfsburg,Kaiserslautern,1,2,-1,0,15,1.09375,15,1.09375,2,0.0,1011
34.0,Hannover,Nurnberg,3,1,2,3,4,1.7272727272727273,4,1.7272727272727273,1,0.0,1011
34.0,Hoffenheim,Wolfsburg,1,3,-2,0,9,1.303030303030303,9,1.303030303030303,2,0.0,1011
34.0,Hamburg,M'gladbach,1,1,0,1,7,1.3333333333333333,7,1.3333333333333333,X,0.0,1011
34.0,Kaiserslautern,Werder Bremen,3,2,1,3,10,1.303030303030303,10,1.303030303030303,1,0.0,1011
34.0,FC Koln,Schalke 04,2,1,1,3,13,1.2424242424242424,13,1.2424242424242424,1,0.0,1011
34.0,Dortmund,Ein Frankfurt,3,1,2,3,1,2.1818181818181817,1,2.1818181818181817,1,0.0,1011
34.0,Bayern Munich,Stuttgart,2,1,1,3,3,1.878787878787879,3,1.878787878787879,1,0.0,1011
34.0,Freiburg,Leverkusen,0,1,-1,0,8,1.3333333333333333,8,1.3333333333333333,2,0.0,1011
34.0,Mainz,St Pauli,2,1,1,3,5,1.6666666666666667,5,1.6666666666666667,1,0.0,1011
1.0,Dortmund,Hamburg,3,1,2,3,0,,0,,1,,1112
1.0,Augsburg,Freiburg,2,2,0,1,0,,0,,X,,1112
1.0,FC Koln,Wolfsburg,0,3,-3,0,0,,0,,2,,1112
1.0,Hannover,Hoffenheim,2,1,1,3,0,,0,,1,,1112
1.0,Hertha,Nurnberg,0,1,-1,0,0,,0,,2,,1112
1.0,Stuttgart,Schalke 04,3,0,3,3,0,,0,,1,,1112
1.0,Werder Bremen,Kaiserslautern,2,0,2,3,0,,0,,1,,1112
1.0,Bayern Munich,M'gladbach,0,1,-1,0,0,,0,,2,,1112
1.0,Mainz,Leverkusen,2,0,2,3,0,,0,,1,,1112
2.0,Wolfsburg,Bayern Munich,0,1,-1,0,2,3.0,2,3.0,2,0.0,1112
2.0,Schalke 04,FC Koln,5,1,4,3,18,0.0,18,0.0,1,0.0,1112
2.0,Nurnberg,Hannover,1,2,-1,0,8,3.0,8,3.0,2,0.0,1112
2.0,Hamburg,Hertha,2,2,0,1,14,0.0,14,0.0,X,0.0,1112
2.0,Hoffenheim,Dortmund,1,0,1,3,13,0.0,13,0.0,1,0.0,1112
2.0,Freiburg,Mainz,1,2,-1,0,10,1.0,10,1.0,2,0.0,1112
2.0,M'gladbach,Stuttgart,1,1,0,1,7,3.0,7,3.0,X,0.0,1112
2.0,Kaiserslautern,Augsburg,1,1,0,1,15,0.0,15,0.0,X,0.0,1112
2.0,Leverkusen,Werder Bremen,1,0,1,3,16,0.0,16,0.0,1,0.0,1112
3.0,M'gladbach,Wolfsburg,4,1,3,3,4,2.0,4,2.0,1,0.0,1112
3.0,Stuttgart,Leverkusen,0,1,-1,0,3,2.0,3,2.0,2,0.0,1112
3.0,Werder Bremen,Freiburg,5,3,2,3,8,1.5,8,1.5,1,0.0,1112
3.0,FC Koln,Kaiserslautern,1,1,0,1,18,0.0,18,0.0,X,0.0,1112
3.0,Augsburg,Hoffenheim,0,2,-2,0,13,1.0,13,1.0,2,0.0,1112
3.0,Bayern Munich,Hamburg,5,0,5,3,9,1.5,9,1.5,1,0.0,1112
3.0,Dortmund,Nurnberg,2,0,2,3,6,1.5,6,1.5,1,0.0,1112
3.0,Hannover,Hertha,1,1,0,1,2,3.0,2,3.0,X,0.0,1112
3.0,Mainz,Schalke 04,2,4,-2,0,1,3.0,1,3.0,2,0.0,1112
4.0,Hertha,Stuttgart,1,0,1,3,13,0.6666666666666666,13,0.6666666666666666,1,0.0,1112
4.0,Nurnberg,Augsburg,1,0,1,3,12,1.0,12,1.0,1,0.0,1112
4.0,Leverkusen,Dortmund,0,0,0,1,9,2.0,9,2.0,X,0.0,1112
4.0,Kaiserslautern,Bayern Munich,0,3,-3,0,15,0.6666666666666666,15,0.6666666666666666,2,0.0,1112
4.0,Hamburg,FC Koln,3,4,-1,0,18,0.3333333333333333,18,0.3333333333333333,2,0.0,1112
4.0,Freiburg,Wolfsburg,3,0,3,3,16,0.3333333333333333,16,0.3333333333333333,1,0.0,1112
4.0,Hoffenheim,Werder Bremen,1,2,-1,0,7,2.0,7,2.0,2,0.0,1112
4.0,Hannover,Mainz,1,1,0,1,2,2.333333333333333,2,2.333333333333333,X,0.0,1112
4.0,Schalke 04,M'gladbach,1,0,1,3,5,2.0,5,2.0,1,0.0,1112
5.0,Augsburg,Leverkusen,1,4,-3,0,16,0.5,16,0.5,2,0.0,1112
5.0,Stuttgart,Hannover,3,0,3,3,12,1.0,12,1.0,1,0.0,1112
5.0,Werder Bremen,Hamburg,2,0,2,3,3,2.25,3,2.25,1,0.0,1112
5.0,M'gladbach,Kaiserslautern,1,0,1,3,6,1.75,6,1.75,1,0.0,1112
5.0,Bayern Munich,Freiburg,7,0,7,3,1,2.25,1,2.25,1,0.0,1112
5.0,Dortmund,Hertha,1,2,-1,0,5,1.75,5,1.75,2,0.0,1112
5.0,Mainz,Hoffenheim,0,4,-4,0,7,1.75,7,1.75,2,0.0,1112
5.0,FC Koln,Nurnberg,1,2,-1,0,14,1.0,14,1.0,2,0.0,1112
5.0,Wolfsburg,Schalke 04,2,1,1,3,15,0.75,15,0.75,1,0.0,1112
6.0,Freiburg,Stuttgart,1,2,-1,0,15,0.8,15,0.8,2,0.0,1112
6.0,Hamburg,M'gladbach,0,1,-1,0,18,0.2,18,0.2,2,0.0,1112
6.0,Hertha,Augsburg,2,2,0,1,8,1.6,8,1.6,X,0.0,1112
6.0,Hoffenheim,Wolfsburg,3,1,2,3,5,1.8,5,1.8,1,0.0,1112
6.0,Kaiserslautern,Mainz,3,1,2,3,17,0.4,17,0.4,1,0.0,1112
6.0,Leverkusen,FC Koln,1,4,-3,0,4,2.0,4,2.0,2,0.0,1112
6.0,Nurnberg,Werder Bremen,1,1,0,1,7,1.8,7,1.8,X,0.0,1112
6.0,Hannover,Dortmund,2,1,1,3,9,1.6,9,1.6,1,0.0,1112
6.0,Schalke 04,Bayern Munich,0,2,-2,0,6,1.8,6,1.8,2,0.0,1112
7.0,Stuttgart,Hamburg,1,2,-1,0,6,1.6666666666666667,6,1.6666666666666667,2,0.0,1112
7.0,Wolfsburg,Kaiserslautern,1,0,1,3,14,1.0,14,1.0,1,0.0,1112
7.0,Schalke 04,Freiburg,4,2,2,3,10,1.5,10,1.5,1,0.0,1112
7.0,M'gladbach,Nurnberg,1,0,1,3,3,2.1666666666666665,3,2.1666666666666665,1,0.0,1112
7.0,Bayern Munich,Leverkusen,3,0,3,3,1,2.5,1,2.5,1,0.0,1112
7.0,Augsburg,Hannover,0,0,0,1,17,0.5,17,0.5,X,0.0,1112
7.0,Mainz,Dortmund,1,2,-1,0,13,1.1666666666666667,13,1.1666666666666667,2,0.0,1112
7.0,FC Koln,Hoffenheim,2,0,2,3,12,1.1666666666666667,12,1.1666666666666667,1,0.0,1112
7.0,Werder Bremen,Hertha,2,1,1,3,2,2.1666666666666665,2,2.1666666666666665,1,0.0,1112
8.0,Kaiserslautern,Stuttgart,0,2,-2,0,15,0.7142857142857143,15,0.7142857142857143,2,0.0,1112
8.0,Nurnberg,Mainz,3,3,0,1,9,1.4285714285714286,9,1.4285714285714286,X,0.0,1112
8.0,Leverkusen,Wolfsburg,3,1,2,3,11,1.4285714285714286,11,1.4285714285714286,1,0.0,1112
8.0,Hoffenheim,Bayern Munich,0,0,0,1,4,1.7142857142857142,4,1.7142857142857142,X,0.0,1112
8.0,Hertha,FC Koln,3,0,3,3,12,1.2857142857142858,12,1.2857142857142858,1,0.0,1112
8.0,Dortmund,Augsburg,4,0,4,3,8,1.4285714285714286,8,1.4285714285714286,1,0.0,1112
8.0,Freiburg,M'gladbach,1,0,1,3,17,0.5714285714285714,17,0.5714285714285714,1,0.0,1112
8.0,Hamburg,Schalke 04,1,2,-1,0,18,0.5714285714285714,18,0.5714285714285714,2,0.0,1112
8.0,Hannover,Werder Bremen,3,2,1,3,6,1.7142857142857142,6,1.7142857142857142,1,0.0,1112
9.0,Werder Bremen,Dortmund,0,2,-2,0,2,2.0,2,2.0,2,0.0,1112
9.0,Stuttgart,Hoffenheim,2,0,2,3,7,1.625,7,1.625,1,0.0,1112
9.0,Wolfsburg,Nurnberg,2,1,1,3,13,1.125,13,1.125,1,0.0,1112
9.0,Schalke 04,Kaiserslautern,1,2,-1,0,4,1.875,4,1.875,2,0.0,1112
9.0,M'gladbach,Leverkusen,2,2,0,1,3,2.0,3,2.0,X,0.0,1112
9.0,Mainz,Augsburg,0,1,-1,0,14,1.0,14,1.0,2,0.0,1112
9.0,Bayern Munich,Hertha,4,0,4,3,1,2.375,1,2.375,1,0.0,1112
9.0,FC Koln,Hannover,2,0,2,3,12,1.25,12,1.25,1,0.0,1112
9.0,Freiburg,Hamburg,1,2,-1,0,15,0.875,15,0.875,2,0.0,1112
10.0,Augsburg,Werder Bremen,1,1,0,1,16,0.7777777777777778,16,0.7777777777777778,X,0.0,1112
10.0,Nurnberg,Stuttgart,2,2,0,1,13,1.2222222222222223,13,1.2222222222222223,X,0.0,1112
10.0,Kaiserslautern,Freiburg,1,0,1,3,14,0.8888888888888888,14,0.8888888888888888,1,0.0,1112
10.0,Hoffenheim,M'gladbach,1,0,1,3,9,1.4444444444444444,9,1.4444444444444444,1,0.0,1112
10.0,Hamburg,Wolfsburg,1,1,0,1,18,0.7777777777777778,18,0.7777777777777778,X,0.0,1112
10.0,Dortmund,FC Koln,5,0,5,3,3,1.7777777777777777,3,1.7777777777777777,1,0.0,1112
10.0,Hertha,Mainz,0,0,0,1,11,1.3333333333333333,11,1.3333333333333333,X,0.0,1112
10.0,Hannover,Bayern Munich,2,1,1,3,7,1.6666666666666667,7,1.6666666666666667,1,0.0,1112
10.0,Leverkusen,Schalke 04,0,1,-1,0,8,1.5555555555555556,8,1.5555555555555556,2,0.0,1112
11.0,Freiburg,Leverkusen,0,1,-1,0,18,0.7,18,0.7,2,0.0,1112
11.0,Stuttgart,Dortmund,1,1,0,1,5,1.7,5,1.7,X,0.0,1112
11.0,Wolfsburg,Hertha,2,3,-1,0,11,1.3,11,1.3,2,0.0,1112
11.0,Schalke 04,Hoffenheim,3,1,2,3,3,1.8,3,1.8,1,0.0,1112
11.0,M'gladbach,Hannover,2,1,1,3,6,1.7,6,1.7,1,0.0,1112
11.0,Mainz,Werder Bremen,1,3,-2,0,15,0.9,15,0.9,2,0.0,1112
11.0,Bayern Munich,Nurnberg,4,0,4,3,1,2.2,1,2.2,1,0.0,1112
11.0,FC Koln,Augsburg,3,0,3,3,12,1.3,12,1.3,1,0.0,1112
11.0,Hamburg,Kaiserslautern,1,1,0,1,17,0.8,17,0.8,X,0.0,1112
12.0,Mainz,Stuttgart,3,1,2,3,15,0.8181818181818182,15,0.8181818181818182,1,0.0,1112
12.0,Dortmund,Wolfsburg,5,1,4,3,3,1.818181818181818,3,1.818181818181818,1,0.0,1112
12.0,Hertha,M'gladbach,1,2,-1,0,10,1.4545454545454546,10,1.4545454545454546,2,0.0,1112
12.0,Hoffenheim,Kaiserslautern,1,1,0,1,9,1.4545454545454546,9,1.4545454545454546,X,0.0,1112
12.0,Leverkusen,Hamburg,2,2,0,1,8,1.5454545454545454,8,1.5454545454545454,X,0.0,1112
12.0,Nurnberg,Freiburg,1,2,-1,0,14,1.0909090909090908,14,1.0909090909090908,2,0.0,1112
12.0,Werder Bremen,FC Koln,3,2,1,3,4,1.818181818181818,4,1.818181818181818,1,0.0,1112
12.0,Augsburg,Bayern Munich,1,2,-1,0,17,0.7272727272727273,17,0.7272727272727273,2,0.0,1112
12.0,Hannover,Schalke 04,2,2,0,1,7,1.6363636363636365,7,1.6363636363636365,X,0.0,1112
13.0,Kaiserslautern,Leverkusen,0,2,-2,0,12,1.0833333333333333,12,1.0833333333333333,2,0.0,1112
13.0,FC Koln,Mainz,1,1,0,1,11,1.3333333333333333,11,1.3333333333333333,X,0.0,1112
13.0,Schalke 04,Nurnberg,4,0,4,3,5,1.8333333333333333,5,1.8333333333333333,1,0.0,1112
13.0,Wolfsburg,Hannover,4,1,3,3,13,1.0833333333333333,13,1.0833333333333333,1,0.0,1112
13.0,Freiburg,Hertha,2,2,0,1,17,0.8333333333333334,17,0.8333333333333334,X,0.0,1112
13.0,Bayern Munich,Dortmund,0,1,-1,0,1,2.333333333333333,1,2.333333333333333,2,0.0,1112
13.0,M'gladbach,Werder Bremen,5,0,5,3,4,1.9166666666666667,4,1.9166666666666667,1,0.0,1112
13.0,Hamburg,Hoffenheim,2,0,2,3,16,0.8333333333333334,16,0.8333333333333334,1,0.0,1112
13.0,Stuttgart,Augsburg,2,1,1,3,7,1.5,7,1.5,1,0.0,1112
14.0,FC Koln,M'gladbach,0,3,-3,0,11,1.3076923076923077,11,1.3076923076923077,2,0.0,1112
14.0,Nurnberg,Kaiserslautern,1,0,1,3,16,0.9230769230769232,16,0.9230769230769232,1,0.0,1112
14.0,Hoffenheim,Freiburg,1,1,0,1,9,1.3076923076923077,9,1.3076923076923077,X,0.0,1112
14.0,Hertha,Leverkusen,3,3,0,1,10,1.3076923076923077,10,1.3076923076923077,X,0.0,1112
14.0,Hannover,Hamburg,1,1,0,1,8,1.4615384615384617,8,1.4615384615384617,X,0.0,1112
14.0,Dortmund,Schalke 04,2,0,2,3,2,2.0,2,2.0,1,0.0,1112
14.0,Augsburg,Wolfsburg,2,0,2,3,18,0.6153846153846154,18,0.6153846153846154,1,0.0,1112
14.0,Mainz,Bayern Munich,3,2,1,3,14,1.0,14,1.0,1,0.0,1112
14.0,Werder Bremen,Stuttgart,2,0,2,3,5,1.7692307692307692,5,1.7692307692307692,1,0.0,1112
15.0,Leverkusen,Hoffenheim,2,0,2,3,6,1.5714285714285714,6,1.5714285714285714,1,0.0,1112
15.0,Stuttgart,FC Koln,2,2,0,1,7,1.5,7,1.5,X,0.0,1112
15.0,M'gladbach,Dortmund,1,1,0,1,2,2.071428571428572,2,2.071428571428572,X,0.0,1112
15.0,Wolfsburg,Mainz,2,2,0,1,13,1.1428571428571428,13,1.1428571428571428,X,0.0,1112
15.0,Freiburg,Hannover,1,1,0,1,17,0.8571428571428571,17,0.8571428571428571,X,0.0,1112
15.0,Bayern Munich,Werder Bremen,4,1,3,3,3,2.0,3,2.0,1,0.0,1112
15.0,Kaiserslautern,Hertha,1,1,0,1,16,0.9285714285714286,16,0.9285714285714286,X,0.0,1112
15.0,Hamburg,Nurnberg,2,0,2,3,15,1.0,15,1.0,1,0.0,1112
15.0,Schalke 04,Augsburg,3,1,2,3,5,1.7857142857142858,5,1.7857142857142858,1,0.0,1112
16.0,Hertha,Schalke 04,1,2,-1,0,9,1.2666666666666666,9,1.2666666666666666,2,0.0,1112
16.0,Nurnberg,Hoffenheim,0,2,-2,0,15,1.0,15,1.0,2,0.0,1112
16.0,Mainz,Hamburg,0,0,0,1,13,1.1333333333333333,13,1.1333333333333333,X,0.0,1112
16.0,Werder Bremen,Wolfsburg,4,1,3,3,5,1.7333333333333334,5,1.7333333333333334,1,0.0,1112
16.0,FC Koln,Freiburg,4,0,4,3,11,1.2,11,1.2,1,0.0,1112
16.0,Augsburg,M'gladbach,1,0,1,3,18,0.7333333333333333,18,0.7333333333333333,1,0.0,1112
16.0,Hannover,Leverkusen,0,0,0,1,8,1.4,8,1.4,X,0.0,1112
16.0,Dortmund,Kaiserslautern,1,1,0,1,2,2.0,2,2.0,X,0.0,1112
16.0,Stuttgart,Bayern Munich,1,2,-1,0,7,1.4666666666666666,7,1.4666666666666666,2,0.0,1112
17.0,Bayern Munich,FC Koln,3,0,3,3,1,2.125,1,2.125,1,0.0,1112
17.0,Schalke 04,Werder Bremen,5,0,5,3,3,1.9375,3,1.9375,1,0.0,1112
17.0,Freiburg,Dortmund,1,4,-3,0,18,0.8125,18,0.8125,2,0.0,1112
17.0,Hamburg,Augsburg,1,1,0,1,12,1.125,12,1.125,X,0.0,1112
17.0,Hoffenheim,Hertha,1,1,0,1,9,1.3125,9,1.3125,X,0.0,1112
17.0,Leverkusen,Nurnberg,0,3,-3,0,6,1.625,6,1.625,2,0.0,1112
17.0,Wolfsburg,Stuttgart,1,0,1,3,14,1.0625,14,1.0625,1,0.0,1112
17.0,M'gladbach,Mainz,1,0,1,3,4,1.875,4,1.875,1,0.0,1112
17.0,Kaiserslautern,Hannover,1,1,0,1,15,0.9375,15,0.9375,X,0.0,1112
18.0,M'gladbach,Bayern Munich,3,1,2,3,4,1.9411764705882355,4,1.9411764705882355,1,0.0,1112
18.0,Freiburg,Augsburg,1,0,1,3,18,0.7647058823529411,18,0.7647058823529411,1,0.0,1112
18.0,Hoffenheim,Hannover,0,0,0,1,9,1.2941176470588236,9,1.2941176470588236,X,0.0,1112
18.0,Kaiserslautern,Werder Bremen,0,0,0,1,16,0.9411764705882352,16,0.9411764705882352,X,0.0,1112
18.0,Nurnberg,Hertha,2,0,2,3,15,1.0588235294117647,15,1.0588235294117647,1,0.0,1112
18.0,Schalke 04,Stuttgart,3,1,2,3,3,2.0,3,2.0,1,0.0,1112
18.0,Wolfsburg,FC Koln,1,0,1,3,12,1.1764705882352942,12,1.1764705882352942,1,0.0,1112
18.0,Hamburg,Dortmund,1,5,-4,0,13,1.1176470588235294,13,1.1176470588235294,2,0.0,1112
18.0,Leverkusen,Mainz,3,2,1,3,6,1.5294117647058822,6,1.5294117647058822,1,0.0,1112
19.0,Hannover,Nurnberg,1,0,1,3,7,1.3333333333333333,7,1.3333333333333333,1,0.0,1112
19.0,Werder Bremen,Leverkusen,1,1,0,1,5,1.6666666666666667,5,1.6666666666666667,X,0.0,1112
19.0,Hertha,Hamburg,1,2,-1,0,13,1.1111111111111112,13,1.1111111111111112,2,0.0,1112
19.0,FC Koln,Schalke 04,1,4,-3,0,11,1.1666666666666667,11,1.1666666666666667,2,0.0,1112
19.0,Augsburg,Kaiserslautern,2,2,0,1,18,0.8333333333333334,18,0.8333333333333334,X,0.0,1112
19.0,Bayern Munich,Wolfsburg,2,0,2,3,1,2.055555555555556,1,2.055555555555556,1,0.0,1112
19.0,Dortmund,Hoffenheim,3,1,2,3,2,2.055555555555556,2,2.055555555555556,1,0.0,1112
19.0,Mainz,Freiburg,3,1,2,3,15,1.0,15,1.0,1,0.0,1112
19.0,Stuttgart,M'gladbach,0,3,-3,0,10,1.2222222222222223,10,1.2222222222222223,2,0.0,1112
20.0,Nurnberg,Dortmund,0,2,-2,0,13,1.105263157894737,13,1.105263157894737,2,0.0,1112
20.0,Schalke 04,Mainz,1,1,0,1,3,2.1052631578947367,3,2.1052631578947367,X,0.0,1112
20.0,Wolfsburg,M'gladbach,0,0,0,1,9,1.2105263157894737,9,1.2105263157894737,X,0.0,1112
20.0,Leverkusen,Stuttgart,2,2,0,1,6,1.5789473684210529,6,1.5789473684210529,X,0.0,1112
20.0,Hamburg,Bayern Munich,1,1,0,1,11,1.1578947368421053,11,1.1578947368421053,X,0.0,1112
20.0,Hertha,Hannover,0,1,-1,0,15,1.0526315789473684,15,1.0526315789473684,2,0.0,1112
20.0,Hoffenheim,Augsburg,2,2,0,1,8,1.2105263157894737,8,1.2105263157894737,X,0.0,1112
20.0,Freiburg,Werder Bremen,2,2,0,1,18,0.8421052631578947,18,0.8421052631578947,X,0.0,1112
20.0,Kaiserslautern,FC Koln,0,1,-1,0,16,0.9473684210526316,16,0.9473684210526316,2,0.0,1112
21.0,Wolfsburg,Freiburg,3,2,1,3,10,1.2,10,1.2,1,0.0,1112
21.0,Werder Bremen,Hoffenheim,1,1,0,1,5,1.6,5,1.6,X,0.0,1112
21.0,Stuttgart,Hertha,5,0,5,3,11,1.15,11,1.15,1,0.0,1112
21.0,M'gladbach,Schalke 04,3,0,3,3,4,2.0,4,2.0,1,0.0,1112
21.0,Dortmund,Leverkusen,1,0,1,3,1,2.15,1,2.15,1,0.0,1112
21.0,Bayern Munich,Kaiserslautern,2,0,2,3,2,2.05,2,2.05,1,0.0,1112
21.0,Mainz,Hannover,1,1,0,1,13,1.1,13,1.1,X,0.0,1112
21.0,Augsburg,Nurnberg,0,0,0,1,17,0.85,17,0.85,X,0.0,1112
21.0,FC Koln,Hamburg,0,1,-1,0,9,1.2,9,1.2,2,0.0,1112
22.0,Hoffenheim,Mainz,1,1,0,1,11,1.1904761904761905,11,1.1904761904761905,X,0.0,1112
22.0,Leverkusen,Augsburg,4,1,3,3,6,1.4761904761904765,6,1.4761904761904765,1,0.0,1112
22.0,Nurnberg,FC Koln,2,1,1,3,14,1.0476190476190477,14,1.0476190476190477,1,0.0,1112
22.0,Kaiserslautern,M'gladbach,1,2,-1,0,16,0.8571428571428571,16,0.8571428571428571,2,0.0,1112
22.0,Freiburg,Bayern Munich,0,0,0,1,18,0.8095238095238095,18,0.8095238095238095,X,0.0,1112
22.0,Hamburg,Werder Bremen,1,3,-2,0,10,1.238095238095238,10,1.238095238095238,2,0.0,1112
22.0,Hertha,Dortmund,0,1,-1,0,15,0.9523809523809524,15,0.9523809523809524,2,0.0,1112
22.0,Hannover,Stuttgart,4,2,2,3,7,1.4761904761904765,7,1.4761904761904765,1,0.0,1112
22.0,Schalke 04,Wolfsburg,4,0,4,3,4,1.9523809523809523,4,1.9523809523809523,1,0.0,1112
23.0,M'gladbach,Hamburg,1,1,0,1,2,2.090909090909091,2,2.090909090909091,X,0.0,1112
23.0,Augsburg,Hertha,3,0,3,3,17,0.8181818181818182,17,0.8181818181818182,1,0.0,1112
23.0,FC Koln,Leverkusen,0,2,-2,0,14,1.0909090909090908,14,1.0909090909090908,2,0.0,1112
23.0,Mainz,Kaiserslautern,4,0,4,3,13,1.0909090909090908,13,1.0909090909090908,1,0.0,1112
23.0,Stuttgart,Freiburg,4,1,3,3,9,1.181818181818182,9,1.181818181818182,1,0.0,1112
23.0,Werder Bremen,Nurnberg,0,1,-1,0,5,1.6363636363636365,5,1.6363636363636365,2,0.0,1112
23.0,Wolfsburg,Hoffenheim,1,2,-1,0,8,1.2272727272727273,8,1.2272727272727273,2,0.0,1112
23.0,Bayern Munich,Schalke 04,2,0,2,3,3,2.0454545454545454,3,2.0454545454545454,1,0.0,1112
23.0,Dortmund,Hannover,3,1,2,3,1,2.227272727272727,1,2.227272727272727,1,0.0,1112
24.0,Leverkusen,Bayern Munich,2,0,2,3,5,1.608695652173913,5,1.608695652173913,1,0.0,1112
24.0,Kaiserslautern,Wolfsburg,0,0,0,1,17,0.782608695652174,17,0.782608695652174,X,0.0,1112
24.0,Hannover,Augsburg,2,2,0,1,7,1.4782608695652173,7,1.4782608695652173,X,0.0,1112
24.0,Hertha,Werder Bremen,1,0,1,3,16,0.8695652173913043,16,0.8695652173913043,1,0.0,1112
24.0,Freiburg,Schalke 04,2,1,1,3,18,0.782608695652174,18,0.782608695652174,1,0.0,1112
24.0,Dortmund,Mainz,2,1,1,3,1,2.260869565217391,1,2.260869565217391,1,0.0,1112
24.0,Hamburg,Stuttgart,0,4,-4,0,12,1.173913043478261,12,1.173913043478261,2,0.0,1112
24.0,Hoffenheim,FC Koln,1,1,0,1,9,1.2608695652173914,9,1.2608695652173914,X,0.0,1112
24.0,Nurnberg,M'gladbach,1,0,1,3,10,1.2173913043478262,10,1.2173913043478262,1,0.0,1112
25.0,Stuttgart,Kaiserslautern,0,0,0,1,8,1.3333333333333333,8,1.3333333333333333,X,0.0,1112
25.0,Wolfsburg,Leverkusen,3,2,1,3,11,1.1666666666666667,11,1.1666666666666667,1,0.0,1112
25.0,M'gladbach,Freiburg,0,0,0,1,3,1.9583333333333333,3,1.9583333333333333,X,0.0,1112
25.0,Mainz,Nurnberg,2,1,1,3,12,1.125,12,1.125,1,0.0,1112
25.0,FC Koln,Hertha,1,0,1,3,14,1.0416666666666667,14,1.0416666666666667,1,0.0,1112
25.0,Augsburg,Dortmund,0,0,0,1,16,0.9166666666666666,16,0.9166666666666666,X,0.0,1112
25.0,Bayern Munich,Hoffenheim,7,1,6,3,2,2.0,2,2.0,1,0.0,1112
25.0,Schalke 04,Hamburg,3,1,2,3,4,1.8333333333333333,4,1.8333333333333333,1,0.0,1112
